observation_id,city,district,division,region,country,latitude,longitude,timestamp_utc,sunrise_utc,sunset_utc,weather_main,weather_desc,weather_id,temp_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,humidity_pct,pressure_hpa,visibility_m,wind_speed_mps,wind_deg,cloud_pct,rain_1h_mm,ingestion_timestamp,temp_fahrenheit,wind_speed_kmh,heat_index,date,hour,day_of_week,daylight_hrs,temp_category,humidity_category,weather_severity,record_created_at
59773,Warora,Chandrapur,Nagpur,Vidarbha,IN,20.23333,79.0,2026-07-21 14:00:00,2026-07-21 00:15:00,2026-07-21 13:25:00,Rain,slight rain showers,520,25.3,30.1,24.8,26.4,94.0,1004.3,2280.0,2.82,213.0,100.0,0.2,20260721_140020,77.54,10.15,24.94,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59772,Rajura,Chandrapur,Nagpur,Vidarbha,IN,19.783331,79.366669,2026-07-21 14:00:00,2026-07-21 00:14:00,2026-07-21 13:23:00,Drizzle,dense drizzle,302,25.8,31.4,24.9,26.4,94.0,1004.6,2520.0,1.94,192.0,100.0,0.3,20260721_140020,78.44,6.98,25.43,2026-07-21,14,Tuesday,13.15,Moderate,High,Rainy,2026-07-21 14:01:51
59771,Mul,Chandrapur,Nagpur,Vidarbha,IN,20.066669,79.666672,2026-07-21 14:00:00,2026-07-21 00:12:00,2026-07-21 13:23:00,Rain,slight rain showers,520,24.8,29.8,24.1,25.8,98.0,1004.7,2500.0,2.6,210.0,100.0,0.4,20260721_140020,76.64,9.36,24.69,2026-07-21,14,Tuesday,13.18,Moderate,High,Rainy,2026-07-21 14:01:51
59770,Chandrapur,Chandrapur,Nagpur,Vidarbha,IN,19.95,79.3,2026-07-21 14:00:00,2026-07-21 00:14:00,2026-07-21 13:24:00,Drizzle,dense drizzle,302,25.3,30.3,24.4,25.8,96.0,1004.6,3460.0,2.69,198.0,100.0,0.3,20260721_140020,77.54,9.68,25.06,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59769,Bhadravati,Chandrapur,Nagpur,Vidarbha,IN,20.11,79.11,2026-07-21 14:00:00,2026-07-21 00:14:00,2026-07-21 13:25:00,Rain,slight rain showers,520,25.3,30.1,24.7,26.1,95.0,1004.4,2320.0,2.95,208.0,100.0,0.3,20260721_140020,77.54,10.62,25.0,2026-07-21,14,Tuesday,13.18,Moderate,High,Rainy,2026-07-21 14:01:51
59768,Ballarpur,Chandrapur,Nagpur,Vidarbha,IN,19.83333,79.349998,2026-07-21 14:00:00,2026-07-21 00:14:00,2026-07-21 13:23:00,Drizzle,dense drizzle,302,25.7,31.0,24.7,26.0,95.0,1004.6,3020.0,2.41,193.0,100.0,0.3,20260721_140020,78.26,8.68,25.39,2026-07-21,14,Tuesday,13.15,Moderate,High,Rainy,2026-07-21 14:01:51
59767,Shegaon,Buldhana,Amravati,Vidarbha,IN,20.783331,76.683327,2026-07-21 14:00:00,2026-07-21 00:23:00,2026-07-21 13:35:00,Drizzle,moderate drizzle,301,25.6,30.3,24.5,29.3,93.0,1003.8,4740.0,3.26,252.0,100.0,0.2,20260721_140020,78.08,11.74,25.17,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59766,Sangrampur,Buldhana,Amravati,Vidarbha,IN,21.0167,76.6833,2026-07-21 14:00:00,2026-07-21 00:23:00,2026-07-21 13:36:00,Drizzle,light drizzle,300,25.6,30.0,24.6,28.8,93.0,1003.6,4060.0,3.55,260.0,100.0,0.1,20260721_140020,78.08,12.78,25.17,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59765,Nandura,Buldhana,Amravati,Vidarbha,IN,20.8333,76.45,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:37:00,Drizzle,light drizzle,300,25.8,29.9,24.7,29.2,92.0,1003.6,4300.0,4.14,255.0,100.0,0.1,20260721_140020,78.44,14.9,25.3,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59764,Motala,Buldhana,Amravati,Vidarbha,IN,20.6167,76.2167,2026-07-21 14:00:00,2026-07-21 00:25:00,2026-07-21 13:37:00,Drizzle,light drizzle,300,25.0,28.5,24.0,28.5,91.0,1004.2,4480.0,4.3,247.0,100.0,0.1,20260721_140020,77.0,15.48,24.48,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59763,Mehkar,Buldhana,Amravati,Vidarbha,IN,20.15,76.566673,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:35:00,Drizzle,dense drizzle,302,24.1,26.9,22.9,28.7,92.0,1005.3,2880.0,4.73,239.0,100.0,0.3,20260721_140020,75.38,17.03,23.68,2026-07-21,14,Tuesday,13.18,Moderate,High,Rainy,2026-07-21 14:01:51
59762,Malkapur,Buldhana,Amravati,Vidarbha,IN,20.883329,76.199997,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:38:00,Drizzle,light drizzle,300,25.8,30.2,24.6,28.6,93.0,1003.5,5120.0,3.74,247.0,100.0,0.1,20260721_140020,78.44,13.46,25.36,2026-07-21,14,Tuesday,13.23,Moderate,High,Rainy,2026-07-21 14:01:51
59761,Lonar,Buldhana,Amravati,Vidarbha,IN,19.98333,76.533333,2026-07-21 14:00:00,2026-07-21 00:25:00,2026-07-21 13:35:00,Rain,slight rain showers,520,24.2,27.3,22.9,28.7,93.0,1005.6,2520.0,4.43,242.0,100.0,0.3,20260721_140020,75.56,15.95,23.83,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59760,Khamgaon,Buldhana,Amravati,Vidarbha,IN,20.683331,76.566673,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:36:00,Drizzle,moderate drizzle,301,25.6,29.9,24.4,29.3,92.0,1003.9,4920.0,3.43,251.0,100.0,0.2,20260721_140020,78.08,12.35,25.11,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59759,Jalgaon Jamod,Buldhana,Amravati,Vidarbha,IN,21.048611,76.534439,2026-07-21 14:00:00,2026-07-21 00:23:00,2026-07-21 13:37:00,Drizzle,light drizzle,300,24.8,29.0,23.9,27.9,95.0,1004.0,4220.0,3.44,261.0,100.0,0.1,20260721_140020,76.64,12.38,24.52,2026-07-21,14,Tuesday,13.23,Moderate,High,Rainy,2026-07-21 14:01:51
59758,Deulgaon Raja,Buldhana,Amravati,Vidarbha,IN,20.01667,76.033333,2026-07-21 14:00:00,2026-07-21 00:27:00,2026-07-21 13:37:00,Rain,slight rain showers,520,23.9,26.9,22.7,28.4,93.0,1005.7,3340.0,4.53,239.0,100.0,0.2,20260721_140020,75.02,16.31,23.54,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59757,Chikhli,Buldhana,Amravati,Vidarbha,IN,20.75,73.066673,2026-07-21 14:00:00,2026-07-21 00:37:00,2026-07-21 13:50:00,Drizzle,dense drizzle,302,26.1,30.7,25.3,28.1,95.0,1003.8,3460.0,4.5,233.0,100.0,0.1,20260721_140020,78.98,16.2,25.78,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59756,Buldhana,Buldhana,Amravati,Vidarbha,IN,20.533331,76.183327,2026-07-21 14:00:00,2026-07-21 00:26:00,2026-07-21 13:37:00,Drizzle,moderate drizzle,301,23.3,25.5,22.4,26.0,94.0,1005.2,3920.0,5.45,240.0,100.0,0.2,20260721_140020,73.94,19.62,23.01,2026-07-21,14,Tuesday,13.18,Moderate,High,Rainy,2026-07-21 14:01:51
59755,Tumsar,Bhandara,Nagpur,Vidarbha,IN,21.383329,79.73333,2026-07-21 14:00:00,2026-07-21 00:10:00,2026-07-21 13:25:00,Drizzle,dense drizzle,302,25.0,29.8,23.8,27.2,96.0,1003.5,2900.0,2.77,231.0,100.0,0.2,20260721_140020,77.0,9.97,24.77,2026-07-21,14,Tuesday,13.25,Moderate,High,Rainy,2026-07-21 14:01:51
59754,Bhandara,Bhandara,Nagpur,Vidarbha,IN,21.16667,79.650002,2026-07-21 14:00:00,2026-07-21 00:10:00,2026-07-21 13:24:00,Drizzle,dense drizzle,302,25.3,29.5,23.9,27.0,94.0,1003.6,3160.0,3.94,230.0,100.0,0.1,20260721_140020,77.54,14.18,24.94,2026-07-21,14,Tuesday,13.23,Moderate,High,Rainy,2026-07-21 14:01:51
59753,Warud,Amravati,Amravati,Vidarbha,IN,21.466669,78.26667,2026-07-21 14:00:00,2026-07-21 00:15:00,2026-07-21 13:31:00,Drizzle,dense drizzle,302,24.0,27.8,23.1,26.3,95.0,1003.9,2860.0,3.36,237.0,100.0,0.1,20260721_140020,75.2,12.1,23.74,2026-07-21,14,Tuesday,13.27,Moderate,High,Rainy,2026-07-21 14:01:51
59752,Morshi,Amravati,Amravati,Vidarbha,IN,21.3333,78.0167,2026-07-21 14:00:00,2026-07-21 00:17:00,2026-07-21 13:31:00,Drizzle,moderate drizzle,301,24.8,28.5,23.7,26.8,91.0,1003.7,3800.0,3.8,245.0,100.0,0.1,20260721_140020,76.64,13.68,24.29,2026-07-21,14,Tuesday,13.23,Moderate,High,Rainy,2026-07-21 14:01:51
59751,Dharni,Amravati,Amravati,Vidarbha,IN,21.5333,77.1667,2026-07-21 14:00:00,2026-07-21 00:19:00,2026-07-21 13:35:00,Drizzle,light drizzle,300,23.3,26.4,22.6,25.2,96.0,1004.3,4320.0,4.05,237.0,100.0,0.0,20260721_140020,73.94,14.58,23.11,2026-07-21,14,Tuesday,13.27,Moderate,High,Rainy,2026-07-21 14:01:51
59750,Dhamangaon,Amravati,Amravati,Vidarbha,IN,20.98,77.58,2026-07-21 14:00:00,2026-07-21 00:19:00,2026-07-21 13:32:00,Rain,slight rain showers,520,25.4,29.2,24.3,27.8,91.0,1003.8,3520.0,4.0,252.0,100.0,0.3,20260721_140020,77.72,14.4,24.86,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59749,Daryapur,Amravati,Amravati,Vidarbha,IN,20.933331,77.333328,2026-07-21 14:00:00,2026-07-21 00:20:00,2026-07-21 13:33:00,Drizzle,moderate drizzle,301,25.5,29.9,24.4,27.9,93.0,1003.8,2680.0,3.57,255.0,100.0,0.2,20260721_140020,77.9,12.85,25.08,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59748,Chandur,Amravati,Amravati,Vidarbha,IN,20.816669,77.966667,2026-07-21 14:00:00,2026-07-21 00:18:00,2026-07-21 13:31:00,Rain,slight rain showers,520,24.8,29.0,23.8,27.2,95.0,1004.2,4020.0,3.52,231.0,100.0,0.3,20260721_140020,76.64,12.67,24.52,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59747,Amravati,Amravati,Amravati,Vidarbha,IN,20.933331,77.75,2026-07-21 14:00:00,2026-07-21 00:18:00,2026-07-21 13:31:00,Drizzle,dense drizzle,302,24.8,28.5,23.7,27.3,91.0,1004.0,2780.0,3.72,241.0,100.0,0.2,20260721_140020,76.64,13.39,24.29,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59746,Achalpur,Amravati,Amravati,Vidarbha,IN,21.257219,77.508614,2026-07-21 14:00:00,2026-07-21 00:19:00,2026-07-21 13:33:00,Drizzle,moderate drizzle,301,24.9,28.9,23.7,26.7,95.0,1003.7,4400.0,3.92,240.0,100.0,0.2,20260721_140020,76.82,14.11,24.61,2026-07-21,14,Tuesday,13.23,Moderate,High,Rainy,2026-07-21 14:01:51
59745,Telhara,Akola,Amravati,Vidarbha,IN,21.026939,76.83889,2026-07-21 14:00:00,2026-07-21 00:22:00,2026-07-21 13:35:00,Drizzle,light drizzle,300,25.5,29.9,24.4,28.7,93.0,1003.7,4040.0,3.38,251.0,100.0,0.1,20260721_140020,77.9,12.17,25.08,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59744,Patur,Akola,Amravati,Vidarbha,IN,20.450001,76.933327,2026-07-21 14:00:00,2026-07-21 00:22:00,2026-07-21 13:34:00,Drizzle,dense drizzle,302,24.7,28.4,23.6,28.6,95.0,1004.3,3160.0,4.24,236.0,100.0,0.3,20260721_140020,76.46,15.26,24.42,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59743,Murtajapur,Akola,Amravati,Vidarbha,IN,20.73333,77.383331,2026-07-21 14:00:00,2026-07-21 00:20:00,2026-07-21 13:33:00,Drizzle,dense drizzle,302,25.8,30.3,24.4,28.3,93.0,1003.9,2680.0,3.51,244.0,100.0,0.3,20260721_140020,78.44,12.64,25.36,2026-07-21,14,Tuesday,13.22,Moderate,High,Rainy,2026-07-21 14:01:51
59742,Balapur,Akola,Amravati,Vidarbha,IN,20.66667,76.76667,2026-07-21 14:00:00,2026-07-21 00:23:00,2026-07-21 13:35:00,Drizzle,moderate drizzle,301,25.8,29.7,24.6,29.9,90.0,1004.0,4260.0,3.91,243.0,100.0,0.2,20260721_140020,78.44,14.08,25.18,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59741,Akot,Akola,Amravati,Vidarbha,IN,21.09639,77.058609,2026-07-21 14:00:00,2026-07-21 00:21:00,2026-07-21 13:35:00,Drizzle,moderate drizzle,301,24.9,29.1,24.0,27.2,94.0,1003.8,4020.0,3.42,258.0,100.0,0.2,20260721_140020,76.82,12.31,24.56,2026-07-21,14,Tuesday,13.23,Moderate,High,Rainy,2026-07-21 14:01:51
59740,Akola,Akola,Amravati,Vidarbha,IN,20.73333,77.0,2026-07-21 14:00:00,2026-07-21 00:22:00,2026-07-21 13:34:00,Rain,slight rain showers,520,25.8,30.4,24.4,29.2,93.0,1003.9,3200.0,3.25,239.0,100.0,0.3,20260721_140020,78.44,11.7,25.36,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59739,Yeola,Nashik,Nashik,North Maharashtra,IN,20.033331,74.48333,2026-07-21 14:00:00,2026-07-21 00:33:00,2026-07-21 13:43:00,Drizzle,moderate drizzle,301,23.1,24.6,22.8,27.6,94.0,1005.8,9140.0,6.61,252.0,100.0,0.1,20260721_140020,73.58,23.8,22.82,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59738,Surgana,Nashik,Nashik,North Maharashtra,IN,20.566669,73.616669,2026-07-21 14:00:00,2026-07-21 00:35:00,2026-07-21 13:47:00,Rain,slight rain showers,520,22.8,24.8,22.5,26.0,98.0,1005.6,2180.0,5.97,244.0,100.0,0.2,20260721_140020,73.04,21.49,22.71,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59737,Sinnar,Nashik,Nashik,North Maharashtra,IN,19.85,74.0,2026-07-21 14:00:00,2026-07-21 00:35:00,2026-07-21 13:45:00,Drizzle,light drizzle,300,22.5,23.3,22.3,25.6,96.0,1005.8,7140.0,7.64,256.0,100.0,0.1,20260721_140020,72.5,27.5,22.32,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59736,Nashik,Nashik,Nashik,North Maharashtra,IN,19.98333,73.800003,2026-07-21 14:00:00,2026-07-21 00:36:00,2026-07-21 13:46:00,Drizzle,moderate drizzle,301,22.8,24.4,22.5,26.0,95.0,1005.9,5380.0,6.24,243.0,100.0,0.1,20260721_140020,73.04,22.46,22.57,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59735,Nandgaon,Nashik,Nashik,North Maharashtra,IN,20.3167,74.65,2026-07-21 14:00:00,2026-07-21 00:32:00,2026-07-21 13:43:00,Drizzle,moderate drizzle,301,24.1,26.5,23.4,28.4,91.0,1005.1,4740.0,5.43,244.0,100.0,0.0,20260721_140020,75.38,19.55,23.62,2026-07-21,14,Tuesday,13.18,Moderate,High,Rainy,2026-07-21 14:01:51
59734,Malegaon,Nashik,Nashik,North Maharashtra,IN,20.549999,74.533333,2026-07-21 14:00:00,2026-07-21 00:32:00,2026-07-21 13:44:00,Drizzle,moderate drizzle,301,24.6,27.5,23.9,27.4,91.0,1004.5,3700.0,4.79,247.0,100.0,0.1,20260721_140020,76.28,17.24,24.1,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59733,Kalwan,Nashik,Nashik,North Maharashtra,IN,20.5,74.0333,2026-07-21 14:00:00,2026-07-21 00:34:00,2026-07-21 13:46:00,Drizzle,light drizzle,300,23.0,24.6,22.8,25.9,94.0,1005.2,6940.0,6.31,249.0,100.0,0.1,20260721_140020,73.4,22.72,22.72,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59732,Igatpuri,Nashik,Nashik,North Maharashtra,IN,19.700001,73.550003,2026-07-21 14:00:00,2026-07-21 00:37:00,2026-07-21 13:46:00,Drizzle,dense drizzle,302,22.2,23.2,21.7,23.4,95.0,1006.8,1020.0,6.95,237.0,100.0,0.2,20260721_140020,71.96,25.02,21.99,2026-07-21,14,Tuesday,13.15,Moderate,High,Rainy,2026-07-21 14:01:51
59731,Dindori,Nashik,Nashik,North Maharashtra,IN,20.2,73.88,2026-07-21 14:00:00,2026-07-21 00:35:00,2026-07-21 13:46:00,Drizzle,light drizzle,300,22.6,24.2,22.4,24.9,97.0,1005.8,4660.0,6.2,251.0,100.0,0.0,20260721_140020,72.68,22.32,22.47,2026-07-21,14,Tuesday,13.18,Moderate,High,Rainy,2026-07-21 14:01:51
59730,Chandwad,Nashik,Nashik,North Maharashtra,IN,20.3333,74.25,2026-07-21 14:00:00,2026-07-21 00:33:00,2026-07-21 13:45:00,Drizzle,light drizzle,300,22.4,23.6,22.2,24.8,96.0,1005.6,6600.0,6.73,243.0,100.0,0.0,20260721_140020,72.32,24.23,22.23,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59729,Baglan,Nashik,Nashik,North Maharashtra,IN,20.6,74.2,2026-07-21 14:00:00,2026-07-21 00:33:00,2026-07-21 13:45:00,Drizzle,light drizzle,300,23.7,25.4,23.3,26.9,92.0,1004.9,6900.0,6.31,249.0,100.0,0.1,20260721_140020,74.66,22.72,23.3,2026-07-21,14,Tuesday,13.2,Moderate,High,Rainy,2026-07-21 14:01:51
59728,Shrirampur,Ahmednagar,Nashik,North Maharashtra,IN,19.6167,74.65,2026-07-21 14:00:00,2026-07-21 00:33:00,2026-07-21 13:42:00,Rain,slight rain showers,520,24.2,27.4,23.3,29.4,92.0,1005.8,4540.0,4.01,246.0,100.0,0.2,20260721_140020,75.56,14.44,23.77,2026-07-21,14,Tuesday,13.15,Moderate,High,Rainy,2026-07-21 14:01:51
59727,Shrigonda,Ahmednagar,Nashik,North Maharashtra,IN,18.616671,74.683327,2026-07-21 14:00:00,2026-07-21 00:35:00,2026-07-21 13:40:00,Drizzle,light drizzle,300,24.3,27.1,23.1,29.2,88.0,1007.1,4900.0,4.12,260.0,100.0,0.1,20260721_140020,75.74,14.83,23.65,2026-07-21,14,Tuesday,13.08,Moderate,High,Rainy,2026-07-21 14:01:51
59726,Shevgaon,Ahmednagar,Nashik,North Maharashtra,IN,19.35,75.2333,2026-07-21 14:00:00,2026-07-21 00:31:00,2026-07-21 13:39:00,Drizzle,moderate drizzle,301,24.5,27.5,23.4,30.6,89.0,1005.9,5560.0,4.25,238.0,100.0,0.1,20260721_140020,76.1,15.3,23.9,2026-07-21,14,Tuesday,13.13,Moderate,High,Rainy,2026-07-21 14:01:51
59725,Sangamner,Ahmednagar,Nashik,North Maharashtra,IN,19.566669,74.216667,2026-07-21 14:00:00,2026-07-21 00:35:00,2026-07-21 13:43:00,Drizzle,moderate drizzle,301,23.3,26.0,22.8,27.0,92.0,1006.1,5020.0,4.16,250.0,100.0,0.1,20260721_140020,73.94,14.98,22.91,2026-07-21,14,Tuesday,13.13,Moderate,High,Rainy,2026-07-21 14:01:51
59724,Rahuri,Ahmednagar,Nashik,North Maharashtra,IN,19.383329,74.650002,2026-07-21 14:00:00,2026-07-21 00:33:00,2026-07-21 13:41:00,Drizzle,light drizzle,300,24.2,26.3,23.1,29.3,89.0,1006.0,7000.0,5.48,232.0,100.0,0.1,20260721_140020,75.56,19.73,23.61,2026-07-21,14,Tuesday,13.13,Moderate,High,Rainy,2026-07-21 14:01:51
59723,Pathardi,Ahmednagar,Nashik,North Maharashtra,IN,19.16667,75.183327,2026-07-21 14:00:00,2026-07-21 00:32:00,2026-07-21 13:39:00,Drizzle,light drizzle,300,23.9,26.1,22.6,29.3,90.0,1006.5,6980.0,5.07,233.0,100.0,0.1,20260721_140020,75.02,18.25,23.38,2026-07-21,14,Tuesday,13.12,Moderate,High,Rainy,2026-07-21 14:01:51
59722,Parner,Ahmednagar,Nashik,North Maharashtra,IN,19.0,74.4333,2026-07-21 14:00:00,2026-07-21 00:35:00,2026-07-21 13:41:00,Drizzle,moderate drizzle,301,21.9,22.3,21.1,26.0,94.0,1007.5,4760.0,7.47,248.0,100.0,0.2,20260721_140020,71.42,26.89,21.66,2026-07-21,14,Tuesday,13.1,Moderate,High,Rainy,2026-07-21 14:01:51
59721,Nagar,Ahmednagar,Nashik,North Maharashtra,IN,19.0833,74.7333,2026-07-21 14:00:00,2026-07-21 00:34:00,2026-07-21 13:41:00,Drizzle,moderate drizzle,301,22.8,24.5,22.0,27.7,92.0,1007.1,4220.0,5.64,241.0,100.0,0.2,20260721_140020,73.04,20.3,22.43,2026-07-21,14,Tuesday,13.12,Moderate,High,Rainy,2026-07-21 14:01:51
59720,Kopargaon,Ahmednagar,Nashik,North Maharashtra,IN,19.883329,74.48333,2026-07-21 14:00:00,2026-07-21 00:33:00,2026-07-21 13:43:00,Drizzle,moderate drizzle,301,24.3,27.3,23.3,28.6,91.0,1005.6,7720.0,4.22,260.0,100.0,0.1,20260721_140020,75.74,15.19,23.81,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
59719,Karjat,Ahmednagar,Nashik,North Maharashtra,IN,18.91667,73.333328,2026-07-21 14:00:00,2026-07-21 00:39:00,2026-07-21 13:46:00,Drizzle,dense drizzle,302,24.3,28.6,23.6,27.0,97.0,1006.4,3860.0,3.1,201.0,98.0,0.1,20260721_140020,75.74,11.16,24.14,2026-07-21,14,Tuesday,13.12,Moderate,High,Rainy,2026-07-21 14:01:51
59718,Ahmednagar,Ahmednagar,Nashik,North Maharashtra,IN,19.08333,74.73333,2026-07-21 14:00:00,2026-07-21 00:34:00,2026-07-21 13:41:00,Drizzle,moderate drizzle,301,22.8,24.5,22.0,27.7,92.0,1007.1,4220.0,5.64,241.0,100.0,0.2,20260721_140020,73.04,20.3,22.43,2026-07-21,14,Tuesday,13.12,Moderate,High,Rainy,2026-07-21 14:01:51
59717,Purna,Parbhani,Aurangabad,Marathwada,IN,19.183331,77.050003,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:31:00,Drizzle,moderate drizzle,301,24.8,28.4,23.9,28.8,92.0,1006.0,3960.0,4.01,246.0,100.0,0.2,20260721_140020,76.64,14.44,24.35,2026-07-21,14,Tuesday,13.12,Moderate,High,Rainy,2026-07-21 14:01:51
59716,Pathri,Parbhani,Aurangabad,Marathwada,IN,19.25,76.449997,2026-07-21 14:00:00,2026-07-21 00:26:00,2026-07-21 13:34:00,Drizzle,dense drizzle,302,25.1,29.1,23.8,30.1,91.0,1006.0,3240.0,3.4,237.0,100.0,0.3,20260721_140020,77.18,12.24,24.58,2026-07-21,14,Tuesday,13.13,Moderate,High,Rainy,2026-07-21 14:01:51
59715,Parbhani,Parbhani,Aurangabad,Marathwada,IN,19.26667,76.783333,2026-07-21 14:00:00,2026-07-21 00:25:00,2026-07-21 13:33:00,Drizzle,moderate drizzle,301,24.9,28.9,23.9,28.8,92.0,1005.9,3460.0,3.29,234.0,100.0,0.2,20260721_140020,76.82,11.84,24.44,2026-07-21,14,Tuesday,13.13,Moderate,High,Rainy,2026-07-21 14:01:51
59714,Palam,Parbhani,Aurangabad,Marathwada,IN,19.0167,76.8167,2026-07-21 14:00:00,2026-07-21 00:26:00,2026-07-21 13:32:00,Drizzle,dense drizzle,302,25.2,29.3,24.1,28.8,91.0,1006.0,3120.0,3.17,249.0,100.0,0.2,20260721_140020,77.36,11.41,24.67,2026-07-21,14,Tuesday,13.1,Moderate,High,Rainy,2026-07-21 14:01:51
59713,Manwath,Parbhani,Aurangabad,Marathwada,IN,19.299999,76.5,2026-07-21 14:00:00,2026-07-21 00:26:00,2026-07-21 13:34:00,Drizzle,dense drizzle,302,25.0,28.8,23.7,28.9,91.0,1005.9,4080.0,3.76,240.0,100.0,0.3,20260721_140020,77.0,13.54,24.48,2026-07-21,14,Tuesday,13.13,Moderate,High,Rainy,2026-07-21 14:01:51
59712,Jintur,Parbhani,Aurangabad,Marathwada,IN,19.616671,76.699997,2026-07-21 14:00:00,2026-07-21 00:25:00,2026-07-21 13:34:00,Drizzle,moderate drizzle,301,24.8,28.2,23.4,28.5,91.0,1005.8,2560.0,4.2,248.0,100.0,0.2,20260721_140020,76.64,15.12,24.29,2026-07-21,14,Tuesday,13.15,Moderate,High,Rainy,2026-07-21 14:01:51
59711,Gangakhed,Parbhani,Aurangabad,Marathwada,IN,18.950001,76.75,2026-07-21 14:00:00,2026-07-21 00:26:00,2026-07-21 13:32:00,Rain,slight rain showers,520,25.1,28.9,23.9,28.6,91.0,1006.2,3820.0,3.6,246.0,100.0,0.2,20260721_140020,77.18,12.96,24.58,2026-07-21,14,Tuesday,13.1,Moderate,High,Rainy,2026-07-21 14:01:51
59710,Umri,Nanded,Aurangabad,Marathwada,IN,19.85,77.6,2026-07-21 14:00:00,2026-07-21 00:21:00,2026-07-21 13:30:00,Drizzle,moderate drizzle,301,25.1,28.7,24.0,28.4,92.0,1004.9,3140.0,4.3,234.0,100.0,0.2,20260721_140020,77.18,15.48,24.63,2026-07-21,14,Tuesday,13.15,Moderate,High,Rainy,2026-07-21 14:01:51
59709,Naigaon,Nanded,Aurangabad,Marathwada,IN,18.5,77.3667,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:29:00,Drizzle,moderate drizzle,301,24.8,27.4,23.7,27.6,88.0,1006.5,5760.0,5.29,247.0,100.0,0.1,20260721_140020,76.64,19.04,24.12,2026-07-21,14,Tuesday,13.08,Moderate,High,Rainy,2026-07-21 14:01:51
59708,Mukhed,Nanded,Aurangabad,Marathwada,IN,18.7,77.37,2026-07-21 14:00:00,2026-07-21 00:24:00,2026-07-21 13:29:00,Drizzle,moderate drizzle,301,24.9,27.8,23.7,26.9,90.0,1006.4,4520.0,4.9,244.0,100.0,0.1,20260721_140020,76.82,17.64,24.33,2026-07-21,14,Tuesday,13.08,Moderate,High,Rainy,2026-07-21 14:01:51
59707,Mudkhed,Nanded,Aurangabad,Marathwada,IN,19.16667,77.51667,2026-07-21 14:00:00,2026-07-21 00:22:00,2026-07-21 13:29:00,Rain,slight rain,500,24.2,27.9,23.5,26.5,94.0,1006.1,3320.0,3.7,257.0,100.0,0.4,20260721_140020,75.56,13.32,23.88,2026-07-21,14,Tuesday,13.12,Moderate,High,Rainy,2026-07-21 14:01:51
59706,Mahur,Nanded,Aurangabad,Marathwada,IN,19.85,77.9333,2026-07-21 14:00:00,2026-07-21 00:19:00,2026-07-21 13:29:00,Drizzle,dense drizzle,302,25.1,29.1,23.9,27.0,94.0,1004.7,3560.0,4.05,230.0,100.0,0.3,20260721_140020,77.18,14.58,24.75,2026-07-21,14,Tuesday,13.17,Moderate,High,Rainy,2026-07-21 14:01:51
